chr	start	end	A549-control	A549-nutlin	GM12878-control	GM12878-nutlin	HCT116-control	HCT116-nutlin	HEK293-control	HEK293-nutlin	HeLa-control	HeLa-nutlin	HepG2-control	HepG2-nutlin	IMR90-control	IMR90-nutlin	MCF7-control	MCF7-nutlin	SKNSH-control	SKNSH-nutlin	U2OS-control	U2OS-nutlin	gene	sym
chr2	46505	46503	B	B	B	B	A	A	B	B	A	A	B	B	B	B	A	A	B	B	A	A	ENSG00000184731	FAM110C
chr2	68467294	68467292	A	A	A	A	A	A	A	A	B	B	B	B	A	A	B	A	B	A	A	A	ENSG00000204923	FBXO48
chr2	101387503	101387501	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	ENSG00000175874	CREG2
chr2	106887107	106887105	A	A	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000144057	ST6GAL2
chr2	54256229	54256227	B	A	A	A	A	A	B	A	A	A	A	A	A	A	B	A	A	A	A	A	ENSG00000178021	TSPYL6
chr2	29223900	29223898	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	B	B	A	A	ENSG00000171094	ALK
chr2	70553826	70553824	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	ENSG00000163235	TGFA
chr2	38751361	38751359	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115875	SRSF7
chr2	85327989	85327987	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000152291	TGOLN2
chr2	96505357	96505355	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163121	NEURL3
chr2	27356492	27356490	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115207	GTF3C2
chr2	99154942	99154940	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135951	TSGA10
chr2	96034915	96034913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000186281	GPAT2
chr2	74363377	74363375	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000264324	
chr2	102718334	102718332	B	B	B	B	A	B	B	B	B	B	B	B	B	B	A	A	B	B	A	A	ENSG00000135953	MFSD9
chr2	112836779	112836777	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000125538	IL1B
chr2	84459280	84459278	B	B	B	B	A	A	B	B	A	A	B	B	A	B	B	B	B	B	B	B	ENSG00000163541	SUCLG1
chr2	96116571	96116569	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000274286	ADRA2B
chr2	85350891	85350889	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000042445	RETSAT
chr2	98608512	98608510	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000183513	COA5
chr2	113052867	113052865	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	ENSG00000136696	IL36B
chr2	132670205	132670203	A	A	B	B	B	B	A	A	B	B	B	B	A	A	A	A	A	A	B	B	ENSG00000150551	LYPD1
chr2	27134629	27134627	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000138073	PREB
chr2	96145440	96145438	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000158050	DUSP2
chr2	18589562	18589560	B	B	B	B	A	A	B	B	B	B	B	B	A	A	B	B	A	A	B	B	ENSG00000250741	NT5C1B-RDH14
chr2	138780390	138780388	B	B	B	B	A	A	B	B	B	B	B	B	B	B	A	A	B	B	A	B	ENSG00000144227	NXPH2
chr2	18560653	18560651	B	B	B	B	A	A	B	B	B	B	B	B	A	A	B	B	A	A	B	B	ENSG00000240857	RDH14
chr2	110472860	110472858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000256671	LIMS4
chr2	118847648	118847646	A	A	B	B	A	B	B	B	A	B	B	B	B	B	B	B	B	B	A	A	ENSG00000163064	EN1
chr2	158456753	158456751	A	A	B	B	A	A	A	B	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000153237	CCDC148
chr2	119366742	119366740	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	A	A	A	ENSG00000186132	C2orf76
chr2	127205767	127205765	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000186684	CYP27C1
chr2	24076326	24076324	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115128	SF3B6
chr2	128318396	128318394	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	ENSG00000136720	HS6ST1
chr2	120223400	120223398	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000226479	TMEM185B
chr2	86563443	86563441	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115561	CHMP3
chr2	132732051	132732049	A	A	B	B	B	B	B	A	B	B	B	B	A	A	A	A	B	B	B	B	ENSG00000176771	NCKAP5
chr2	190205232	190205230	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	ENSG00000198130	HIBCH
chr2	98726696	98726694	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	ENSG00000071073	MGAT4A
chr2	105399667	105399665	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115641	FHL2
chr2	96305546	96305544	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000144028	SNRNP200
chr2	142131016	142131014	B	B	B	B	A	A	A	A	B	B	B	B	B	B	A	A	B	B	B	B	ENSG00000168702	LRP1B
chr2	212538802	212538800	B	B	B	B	A	A	A	B	A	A	B	B	B	B	A	A	B	B	B	B	ENSG00000178568	ERBB4
chr2	65130331	65130329	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000138069	RAB1A
chr2	105329735	105329733	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135966	TGFBRAP1
chr2	196171578	196171576	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000081320	STK17B
chr2	74339712	74339710	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000188687	SLC4A5
chr2	208181286	208181284	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000188674	C2orf80
chr2	97664044	97664042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000115073	ACTR1B
chr2	222656092	222656090	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000116120	FARSB
chr2	218166962	218166960	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163464	CXCR1
chr2	190534722	190534720	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000189362	NEMP2
chr2	229714555	229714553	A	A	A	A	A	A	B	B	A	A	B	B	B	B	A	A	B	A	A	A	ENSG00000187957	DNER
chr2	135876443	135876441	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000076003	MCM6
chr2	109614143	109614141	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000186522	SEPTIN10
chr2	136116243	136116241	B	B	A	A	A	A	B	B	A	A	B	B	B	B	A	A	B	B	B	B	ENSG00000121966	CXCR4
chr2	163736012	163736010	A	A	B	B	A	A	B	B	A	A	B	B	B	B	A	A	B	B	A	B	ENSG00000182263	FIGN
chr2	200510068	200510066	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000155729	KCTD18
chr2	68319400	68319398	A	A	A	A	A	A	A	A	B	B	B	B	A	A	A	A	A	A	A	A	ENSG00000119865	CNRIP1
chr2	216695549	216695547	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115461	IGFBP5
chr2	166375944	166375942	B	B	B	B	B	A	B	B	B	B	B	B	A	A	B	B	A	A	B	B	ENSG00000169432	SCN9A
chr2	179050063	179050061	B	B	A	A	A	A	B	B	A	A	B	B	B	B	B	B	B	B	B	B	ENSG00000163492	CCDC141
chr2	223945299	223945297	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000286239	
chr2	95991793	95991791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000174501	ANKRD36C
chr2	134719000	134718998	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000152128	TMEM163
chr2	159904710	159904708	A	A	A	A	A	A	A	A	A	A	B	B	B	A	A	A	A	A	A	A	ENSG00000248672	LY75-CD302
chr2	180007297	180007295	B	B	B	B	A	A	A	A	B	A	B	B	A	B	B	B	A	A	B	B	ENSG00000163510	CWC22
chr2	196195404	196195402	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000138411	HECW2
chr2	112255042	112255040	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000144161	ZC3H8
chr2	65432599	65432597	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000198369	SPRED2
chr2	97589721	97589719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000196912	ANKRD36B
chr2	197675587	197675585	B	B	A	A	A	A	A	A	B	B	B	B	B	B	A	A	B	B	B	B	ENSG00000162944	RFTN2
chr2	178072777	178072775	B	A	B	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000128655	PDE11A
chr2	135985626	135985624	A	B	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000115866	DARS1
chr2	176002267	176002265	A	B	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	B	A	ENSG00000144320	LNPK
chr2	112764609	112764607	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000169607	CKAP2L
chr2	160493379	160493377	A	A	B	B	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000153250	RBMS1
chr2	179585905	179585903	B	B	B	B	A	A	B	B	A	A	B	B	B	B	B	B	A	A	B	B	ENSG00000144331	ZNF385B
chr2	234497081	234497079	A	A	B	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000188042	ARL4C
chr2	223837602	223837600	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000152056	AP1S3
chr2	108989269	108989267	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135960	EDAR
chr2	86721122	86721120	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000249884	RNF103-CHMP3
chr2	206765328	206765326	A	A	A	A	A	A	A	A	A	A	B	B	B	B	A	A	B	B	A	A	ENSG00000138400	MDH1B
chr2	71124451	71124449	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000124370	MCEE
chr2	214809683	214809681	B	B	A	A	A	A	B	B	A	A	B	B	B	B	A	A	B	B	B	B	ENSG00000138376	BARD1
chr2	172102900	172102898	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115844	DLX2
chr2	33599299	33599297	B	B	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	B	B	ENSG00000119812	FAM98A
chr2	159904756	159904754	A	A	A	A	A	A	A	A	A	A	B	B	B	A	A	A	A	A	A	A	ENSG00000054219	LY75
chr2	223878688	223878686	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000085449	WDFY1
chr2	119158751	119158749	A	A	B	B	A	A	B	B	B	B	A	A	B	B	B	B	B	B	A	A	ENSG00000144119	C1QL2
chr2	216081790	216081788	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115425	PECR
chr2	216860064	216860062	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000118245	TNP1
chr2	186849170	186849168	B	B	B	B	A	A	A	B	A	A	B	B	B	B	A	A	A	A	B	B	ENSG00000163012	ZSWIM2
chr2	210224723	210224721	B	B	B	B	A	A	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000115361	ACADL
chr2	224401994	224401992	A	A	A	A	A	A	A	A	A	A	B	B	B	B	A	A	A	A	A	A	ENSG00000124019	FAM124B
chr2	195795879	195795877	B	B	B	B	A	A	B	B	A	A	B	B	B	B	A	A	B	B	B	B	ENSG00000118997	DNAH7
chr2	224716365	224716363	A	A	A	A	A	A	B	B	A	A	B	B	B	B	A	A	A	A	A	A	ENSG00000283428	CCDC195
chr2	183038457	183038455	A	A	B	B	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000061676	NCKAP1
chr2	179264832	179264830	B	B	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	B	B	ENSG00000187231	SESTD1
chr2	160200272	160200270	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000115221	ITGB6
chr2	178108339	178108337	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	B	B	B	A	A	ENSG00000284741	PDE11A
chr2	210303629	210303627	B	B	B	B	A	A	B	B	A	B	B	B	B	B	B	B	B	B	B	B	ENSG00000168530	MYL1
chr2	111784343	111784341	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000153107	ANAPC1
chr2	175168203	175168201	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000115966	ATF2
chr2	224585363	224585361	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000036257	CUL3
chr2	98936225	98936223	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	ENSG00000196872	CRACDL
chr2	199457939	199457937	B	A	B	B	A	A	A	A	B	B	B	B	B	B	A	B	B	B	B	B	ENSG00000119042	SATB2
chr2	192194916	192194914	B	B	B	B	A	A	A	B	A	A	B	B	B	B	B	B	A	A	B	B	ENSG00000144339	TMEFF2
chr2	159945000	159944998	A	A	A	A	A	A	A	A	A	A	B	B	B	A	A	A	A	A	A	A	ENSG00000153246	PLA2R1
chr2	237591071	237591069	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000124839	RAB17
chr2	152175763	152175761	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115145	STAM2
chr2	206159444	206159442	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000023228	NDUFS1
chr2	215138626	215138624	B	B	A	A	A	A	B	B	A	A	B	B	B	B	A	A	B	B	B	B	ENSG00000144452	ABCA12
chr2	206086174	206086172	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000114933	INO80D
chr2	223602361	223602359	A	A	B	B	A	A	A	A	A	A	B	B	A	B	A	A	A	A	A	A	ENSG00000171951	SCG2
chr2	157444089	157444087	B	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000115165	CYTIP
chr2	112433645	112433643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000169629	RGPD8
chr2	187448252	187448250	B	B	A	B	A	A	B	B	A	A	B	B	B	B	A	B	A	A	B	B	ENSG00000064989	CALCRL
chr2	182522577	182522575	A	A	B	B	A	A	A	B	A	A	B	B	A	A	B	B	A	A	B	B	ENSG00000115252	PDE1A
chr2	197122733	197122731	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000065413	ANKRD44
chr2	162838767	162838765	B	B	B	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	B	B	ENSG00000184611	KCNH7
chr2	208163589	208163587	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000168582	CRYGA
chr2	171160893	171160891	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000198586	TLK1
chr2	208146158	208146156	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000182187	CRYGB
chr2	207165948	207165946	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000118263	KLF7
chr2	241102332	241102330	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000122085	MTERF4
chr2	230925226	230925224	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135898	GPR55
chr2	236168386	236168384	A	A	B	B	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	ENSG00000168505	GBX2
chr2	187513641	187513639	A	A	B	B	A	A	A	A	A	A	A	B	A	A	A	A	A	A	B	B	ENSG00000003436	TFPI
chr2	130342164	130342162	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000136710	CCDC115
chr2	171894244	171894242	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115840	SLC25A12
chr2	210476739	210476737	B	B	B	B	A	A	B	B	A	A	B	B	B	B	A	B	B	B	B	B	ENSG00000115365	LANCL1
chr2	206218024	206218022	A	A	A	A	A	A	A	A	A	A	B	B	B	B	A	A	B	B	A	A	ENSG00000183671	GPR1
chr2	73233239	73233237	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135617	PRADC1
chr2	127290893	127290891	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163161	ERCC3
chr2	168113106	168113104	B	B	B	B	A	A	A	A	B	B	A	A	A	A	A	A	A	A	B	B	ENSG00000198648	STK39
chr2	241686815	241686813	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000168393	DTYMK
chr2	112784493	112784491	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115008	IL1A
chr2	159798208	159798206	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000241399	CD302
chr2	210171409	210171407	B	B	B	B	A	A	B	B	B	A	B	B	B	B	A	A	B	B	B	B	ENSG00000144445	KANSL1L
chr2	68252532	68252530	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000221823	PPP3R1
chr2	151842014	151842012	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000283228	
chr2	151261863	151261861	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000184898	RBM43
chr2	135238861	135238859	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000121988	ZRANB3
chr2	228181687	228181685	B	B	B	B	B	A	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000153820	SPHKAP
chr2	216013551	216013549	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000118242	MREG
chr2	62506195	62506193	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	B	ENSG00000186889	TMEM17
chr2	236241520	236241518	A	A	B	B	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000182177	ASB18
chr2	208124524	208124522	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000118231	CRYGD
chr2	216372483	216372481	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000144583	MARCHF4
chr2	208025527	208025525	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000178385	PLEKHM3
chr2	236507532	236507530	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	B	B	A	A	ENSG00000132321	IQCA1
chr2	159616569	159616567	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	ENSG00000123636	BAZ2B
chr2	190062729	190062727	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000138379	MSTN
chr2	153478762	153478760	B	B	B	B	A	A	B	B	B	A	B	B	B	B	B	B	B	B	B	B	ENSG00000177519	RPRM
chr2	208129828	208129826	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000163254	CRYGC
chr2	113723194	113723192	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115084	SLC35F5
chr2	221425575	221425573	B	A	B	B	A	A	A	A	B	B	B	B	B	B	A	A	B	B	A	A	ENSG00000116106	EPHA4
chr2	241617501	241617499	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000176946	THAP4
chr2	218292503	218292501	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135926	TMBIM1
chr2	127107001	127106999	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000136717	BIN1
chr2	207625121	207625119	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000144401	METTL21A
chr2	207769906	207769904	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163251	FZD5
chr2	202238597	202238595	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000116030	SUMO1
chr2	118014070	118014068	A	A	A	A	A	A	B	A	A	A	A	A	B	B	B	B	B	B	A	A	ENSG00000125633	CCDC93
chr2	27890387	27890385	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000171174	RBKS
chr2	101474703	101474701	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	A	A	ENSG00000196460	RFX8
chr2	95155691	95155689	B	B	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000144026	ZNF514
chr2	70790643	70790641	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	ENSG00000183733	FIGLA
chr2	96898133	96898131	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000168754	FAM178B
chr2	95121808	95121806	B	B	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000144029	MRPS5
chr2	189179761	189179759	A	A	B	B	A	A	B	B	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000204262	COL5A2
chr2	241508584	241508582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000115694	STK25
chr2	11344636	11344634	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000134318	ROCK2
chr2	11466146	11466144	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000169016	E2F6
chr2	156332721	156332719	A	B	A	A	A	A	B	B	A	A	B	B	B	B	A	A	B	B	A	B	ENSG00000153234	NR4A2
chr2	191150994	191150992	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000138378	STAT4
chr2	46542178	46542176	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000250565	ATP6V1E2
chr2	46617041	46617039	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000151665	PIGF
chr2	233840738	233840736	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000123485	HJURP
chr2	131093428	131093426	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000152102	FAM168B
chr2	36988859	36988857	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000008869	HEATR5B
chr2	37231596	37231594	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115816	CEBPZ
chr2	37317894	37317892	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115825	PRKD3
chr2	37672535	37672533	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	ENSG00000163171	CDC42EP3
chr2	203535262	203535260	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000173166	RAPH1
chr2	74421662	74421660	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000159239	
chr2	74441937	74441935	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000114993	RTKN
chr2	74472680	74472678	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000204822	MRPL53
chr2	74482542	74482540	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000135637	CCDC142
chr2	74499603	74499601	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000179528	LBX2
chr2	74507151	74507149	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115289	PCGF1
chr2	74523925	74523923	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000144045	DQX1
chr2	74529760	74529758	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000115307	AUP1
chr2	168889293	168889291	A	A	B	B	A	A	A	A	B	B	A	A	NA	NA	A	A	NA	NA	A	A	ENSG00000152253	SPC25
chr2	168927234	168927232	A	A	B	B	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000073734	ABCB11
chr2	169362534	169362532	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000081479	LRP2
chr2	86337626	86337624	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000068615	REEP1
chr2	238173926	238173924	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000132323	ILKAP
chr2	238240038	238240036	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000144485	HES6
chr2	238288610	238288608	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000132326	PER2
chr2	231781282	231781280	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000156973	PDE6D
chr2	231926396	231926394	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163273	NPPC
chr2	232482458	232482456	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000171551	ECEL1
